candidate,text,tweet_id
Biden,I have a better idea: give people coronavirus economic relief and don't hold their hard-earned benefits hostage. https://t.co/b8cT22xGfd,1259855842041565186
Trump,"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story.",848841326183534594
Trump,Thank you! https://t.co/6MRdXZ74AQ,1315956979786043392
Trump,https://t.co/OzYzLQ2FQp,1302453293000667138
Biden,"Donald Trump has been trying to throw out Obamacare for years.

And now he sees an opportunity to finally get it do… https://t.co/JQjceVxfUk",1316027160075866112
Biden,"Mr. President, if you don’t respect our troops, you can’t lead them. https://t.co/hcX9hGgdm5",1301913914922299393
Biden,"Texas — early voting begins today across the state.

Your voice can change the course of history — use it.

Head to… https://t.co/076ygH3oNz",1316046538339090433
Biden,"@KamalaHarris @DouglasEmhoff Happy Birthday, @DouglasEmhoff!",1316038704310480896
Trump,"Absentee ballots are in the hands of voters in many states, including NC, GA, WI, MN, MI, NH &amp; VA.

Early voting is… https://t.co/28DAGedOkU",1308480991493795847
Trump,Democrats are Rigging our 2020 Election! https://t.co/1FwrJiuSNY,1309314144663986182
Trump,I will NEVER let you down! https://t.co/bqh7UAYebA,1309619971098632199
Trump,https://t.co/75J7mUX0Iy,1316221805133279232
Trump,"""@jakekahen @realDonaldTrump just drove by trim tower in Chicago what a beauty""  Thank you.",491219720444854272
Trump,They would own our Country! https://t.co/ii8ZUttL9D,1296415119497453568
Trump,"""@deqwik2: @SaraMurray @realDonaldTrump Sorry link above not working. Here's good link http://t.co/0DoJeMrzC9""  @CNN and Jeb - apologize!",653863869966909440
Trump,.@DonYoungAK really produces for Alaska. He is an incredible Congressman who loves his State and works tirelessly f… https://t.co/w6tMN6G6MP,1294052825845182464
Trump,Fight hard Republicans. They have been taking advantage of the system for years! https://t.co/vaToeGjrHG,1316381765443952641
Biden,Wisconsin — today is your last day to register to vote online or by mail. Apply online by 11:59 PM or make sure you… https://t.co/PZ1K032UDQ,1316386276572975109
Biden,"If President Trump is successful in forcing through his nominee to the U.S. Supreme Court, it will likely repeal th… https://t.co/z57hZet67D",1316402131197452288
Biden,"Tonight, our campaign will close our books and send in the names of our grassroots supporters for the final time.… https://t.co/7dCC9kXHeF",1316446172521795584
Biden,Don't throw away your shot to spend Friday night with the original cast of Hamilton. Chip in today to reserve your… https://t.co/4qwgLwe1m2,1316478131788746756
Trump,"Just left the White House, on my way to the Great State of Iowa! https://t.co/fSphwlO7QI",1316476068337987590
Biden,"There's only one way to end this horror: Vote.

https://t.co/eoxT07uII9 https://t.co/3RTLmdyzMa",1316493986295504897
Biden,Rhode Island and Tennessee — early voting has officially started. Join millions of people across the country and vo… https://t.co/BGzvhDWwNG,1316487694818500608
Trump,So terrible that Facebook and Twitter took down the story of “Smoking Gun” emails related to Sleepy Joe Biden and h… https://t.co/qEV2S1BZwC,1316501350658707456
Biden,"Vote for America.

https://t.co/eoxT07uII9 https://t.co/sBd51fgmln",1316513615373987840
Trump,https://t.co/fVcn4CO3SQ,1316513223802187776
Trump,https://t.co/d7HGsJhj8Q,1316515656360099841
Biden,"To every person who chipped in a few dollars last month — thank you. Because of your support, we raised an astoundi… https://t.co/jwLLHujnJa",1316548847712182272
Trump,THANK YOU IOWA! #MAGA https://t.co/cD5CaGu1cr,1316557590894006272
Trump,"Joe Biden must immediately release all emails, meetings, phone calls, transcripts, and records related to his invol… https://t.co/y5ZXNiUuER",1316558554732531713
Biden,I heard it's #NationalDessertDay https://t.co/RtBhurORwR,1316572503616094208
Trump,https://t.co/Jg5Vgsw9JY,1316561113543106566
Trump,https://t.co/yJ2qjsPsGV,1316561064180379648
Trump,https://t.co/thnTEgTJFX,1316581285691830275
Trump,https://t.co/U8UAr8Plii,1298087075217051648
Trump,Looking like Nick Sandman &amp; Covington Catholic students were treated unfairly with early judgements proving out to… https://t.co/8LX7du9nht,1087541961295314945
Trump,Nancy Pelosi couldn’t care less about the American People or the great American Worker. She should approve needed S… https://t.co/2eULDEzM4s,1316598194894233601
Trump,"People are fleeing California. Taxes too high, Crime too high, Brownouts too many, Lockdowns too severe. VOTE FOR T… https://t.co/Ev76JQa3cd",1316596552757063680
Trump,https://t.co/OAu6H3Hggx,1316596424478527488
Trump,https://t.co/jarbmPNJvp,1316595899985014784
Trump,"Jorge, you’re really tough and really smart. My Great Honor to have your support! @GamebredFighter https://t.co/cehUjvCDUn",1316594924075311104
Trump,So many great people mentioned in this article. Thank you! https://t.co/PPa50w38Ak,1316664886437568512
Trump,Congratulations to the @nypost for having exposed the massive corruption surrounding Sleepy Joe Biden and our Count… https://t.co/HIOqxg5pUL,1316580278568022016
Trump,Nobody has ever done as much for Iowa as I have done for Iowa - Not even close!!! https://t.co/wvXnyYs7N9,1316691151936724993
Trump,Will be interviewed by @Varneyco on @FoxBusiness  at 10:00 A.M.  Enjoy!,1316733761262948352
Trump,Heading to North Carolina soon. Really Big Crowd. We will have a great time!!!,1316758404388532225
Trump,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",1316769383990153216
Trump,If Biden wins—China will OWN the United States... https://t.co/lFGOlCf82y,1316765367851798531
Trump,"THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",1316789583518953473
Biden,"Donald Trump can lie about the economy all he wants, but the truth is he’s the worst jobs president since 1929. https://t.co/lShe254BEG",1316801009184722945
Trump,"THANK YOU LATROBE, PENNSYLVANIA! #MAGA 
https://t.co/vKyOTCesH2",1301694412326494208
Trump,"Joe Biden and the Democrat Socialists will kill your jobs, dismantle your police departments, dissolve your borders… https://t.co/XtIZGKDSrJ",1316822302533668864
Trump,"If Big Tech persists, in coordination with the mainstream media, we must immediately strip them of their Section 23… https://t.co/jvk4VYxdob",1316821530769149952
Trump,"If we don’t win, the Radical Left will destroy our Country. Biden refuses to answer questions on packing the SCOTUS… https://t.co/xPvYa8cJGa",1316823238958149632
Trump,https://t.co/1IfV0MC0zk,1316765059159392256
Biden,Donald Trump is rushing through Justice Ginsburg's replacement because he's laser-focused on destroying the Afforda… https://t.co/BJngxrJa9p,1316831214821548033
Trump,"I will be doing a major Fake @NBCNews Town Hall Forum, live tonight from Miami, at 8:00 P.M. They asked me to do it… https://t.co/YoTiZDjVJL",1316839129833902080
Trump,THANK YOU NORTH CAROLINA! https://t.co/4epZQPjfi7,1316842581985173504
Trump,"It was great to be back in North Carolina with thousands of loyal, hardworking American Patriots! This election is… https://t.co/BD3Mt6m5QT",1316821231648215040
Biden,"Our campaign’s contact tracing remains ongoing, and my team will continue to share any significant developments wit… https://t.co/FSDfUEknvU",1316840806502760448
Biden,"Well, folks, @KamalaHarris and I watched some of President Trump’s remarks from the campaign trail — and it went ju… https://t.co/GUpldsPRTS",1316854109270503426
Biden,"If I'm elected president, you won't hear me race-baiting, you won't hear me dividing — you'll hear me trying to uni… https://t.co/8b6G628uFn",1316920798406451205
Biden,The words of a president matter. https://t.co/ABrbg5xTkg,1316899408315772928
Biden,"How will I ensure the rights of LGBTQ+ people are protected under U.S. law?

I’ll change the law.",1316920043553378305
Trump,"Surprised that Harley-Davidson, of all companies, would be the first to wave the White Flag. I fought hard for them… https://t.co/cTQIqsyfbK",1011360410648416258
Trump,"""@catham11: @realDonaldTrump @DallasVercillo Trump has SWAG 😘😘😘""",557752445523472384
Trump,https://t.co/8DgCjsEM7k,1316764990829928450
Trump,"KEEPING THE HOME SAFE, ENCOURAGE YOUR FAMILY MEMBERS TO.... https://t.co/2hUQuUvGQb",1238163326372364289
Biden,We have to heal this nation. https://t.co/wD45ZGcKO2,1316917275354669061
Biden,"We're a diverse country — and unless we are able to treat people equally, we're just never going to meet our potential.",1316914003646517249
Trump,Thank you Rand! https://t.co/NvPeleVmub,935340092583006208
Trump,"Jorge, your really tough and really smart. My Great Honor to have your support! @GamebredFighter https://t.co/cehUjvCDUn",1316579572603904000
Trump,“Someone should call Obama up. The Obama Administration spied on a rival presidential campaign using Federal Agenci… https://t.co/msMEtcaMIr,1138664390054600705
Trump,Thank you!,1317044734989402112
Trump,"Sleepy Joe Biden had a very bad showing last night, despite the fact that @GStephanopoulos didn’t ask him any quest… https://t.co/emLBkwLc6r",1317053924096999426
Trump,RT @TexasGOP: We will bring forward a number of candidates for you to consider as #EarlyVoting begins: https://t.co/MzHiQdfBAm #VoteEarly #…,1317055468926283776
Trump,Very good reviews on last night’s @NBCNews Town Hall in Miami. Thank you!!!,1317065042706268162
Trump,Biden lied Pennsylvania! https://t.co/zmD8Ew0bmS,1317062178265026562
Trump,There is a nasty rumor out there that @SenatorCollins of Maine will not be supporting our great United States Supre… https://t.co/Gn2fxyEpr9,1317081982166323200
Trump,"Steve Scully of @cspan had a very bad week. When his name was announced, I said he would not be appropriate because… https://t.co/qqeXBAIl35",1317076736555819008
Trump,"Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!! https://t.co/ai2vTb1V3G",1317057909927325700
Trump,Thank you! https://t.co/ceq1n14MYa,1317060388371025922
Trump,Great!,1317056094548774914
Trump,https://t.co/10v8v4mVgO,1317136710141136898
Trump,REGISTER TO https://t.co/0pWiwCHGbh! #MAGA🇺🇸 https://t.co/ACTMe53TZU,1052233253040640001
Biden,".@JLo and @AROD –– Jill and I are deeply grateful to have your support.

Thank you for stepping up and speaking out… https://t.co/lrBSRoWbE2",1317118107882803203
Biden,"You have the power to prevent 2016 from happening again — but only if you vote.

https://t.co/eoxT07d7QB https://t.co/ujWChoXpYK",1317216245679378432
Biden,"Not only does President Trump refuse to grant Temporary Protected Status to Venezuelans, but he also apparently use… https://t.co/BaXNCIvUwg",1317226311669014528
Trump,https://t.co/SpBa6xZorz,1317230817920249856
Trump,https://t.co/74sqFSP4o3,1317230772839878656
Biden,Violence against transgender and gender non-conforming people — particularly Black and Brown transgender women — is… https://t.co/GSKJ6O3B1e,1317252484071624708
Biden,Let’s be clear: The emergency aid should have never been denied in the first place.,1317243927817113600
Biden,"Folks, millions of you have already requested absentee ballots. It’s essential to return your ballots as soon as yo… https://t.co/Ktmzx8psWD",1317262047420190720
Trump,https://t.co/2mkecBJH46,1317285676904181760
Trump,https://t.co/DZpnte42vi,1317285747318169600
Trump,The process has long begun. Happening fast! https://t.co/nLLq7x0Bim,1317056951986098176
Biden,"It’s debate night, so I’ve got my earpiece and performance enhancers ready. https://t.co/EhOiWdjh1b",1311084592338735104
Trump,https://t.co/t7MUFQi3G2,1317285567445397504
Trump,Crazy! https://t.co/8uSgJ6Yyx4,1269086797226815490
Trump,وزیر امور خارجه ایران می گوید ایران خواستار مذاکره با ایالات متحده است اما می خواهد که تحریم ها برداشته شود.… https://t.co/dbourDB3lX,1221247332529975297
Trump,The Democrats could solve the Shutdown problem in a very short period of time. All they have to do is approve REAL… https://t.co/Wk7EpL7r4V,1081535102461579264
Trump,“Cities across the Nation that are run by Democrats are in shambles.” Matt Walsh  @TuckerCarlson,1291166830946656259
Biden,"We left a playbook. He ignored it.

We created an office to prepare for pandemics. He gutted it.

We had CDC offici… https://t.co/F8UhhKCJxJ",1256667024912244736
Trump,"Why does Twitter leave phony pictures like this up, but take down Republican/Conservative pictures and statements t… https://t.co/zFblm80i18",1303301563868479490
Trump,I agree 100%.,1308152685707710466
Trump,"The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, i… https://t.co/iAbs8r7aEE",1317460178246291462
Trump,Trump in Georgia: ‘Nobody Has Done More for the Black Community‘ https://t.co/CPH68LRFcg via @BreitbartNews,1317458002828460033
Biden,"We’ve got to come together to defeat Donald Trump –– Democrats, Independents, Republicans, and yes, even Demo-cats. https://t.co/LtsTWy7MmI",1317465638953168899
Biden,"Voting is your opportunity to be in the room where it happens.

Don't throw away your shot: https://t.co/eoxT07d7QB https://t.co/uU5mRDGsXE",1317488036851089410
Trump,"....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primar… https://t.co/Pe2cLujUci",1317495725786353670
Biden,Nevada — early voting has officially started. Join the over 20 million people across the country who have already v… https://t.co/i4MoC5GF1i,1317499360947654658
